articleId,productCode,supplierId,prodName,productTypeName,graphicalAppearanceNo,graphicalAppearanceName,colourGroupCode,colourGroupName
399223001,399223,1772,Curvy Jeggings HW Ankle,Trousers,1010016,Solid,9,Black
399223024,399223,1772,Jeggings H.W,Trousers,1010023,Denim,72,Blue
399223028,399223,1772,Jeggings H.W,Trousers,1010023,Denim,43,Dark Red
399223029,399223,1772,Curvy Jeggings HW Ankle,Trousers,1010023,Denim,9,Black
399223033,399223,1772,Jeggings H.W,Trousers,1010023,Denim,73,Dark Blue
399223034,399223,1772,Jeggings H.W,Trousers,1010001,All over pattern,9,Black
399223035,399223,1772,Jeggings H.W,Trousers,1010023,Denim,72,Blue
399223052,399223,1772,Jeggings H.W,Trousers,1010023,Denim,72,Blue
399223068,399223,1772,Curvy Jeggings HW Ankle,Trousers,1010023,Denim,73,Dark Blue
399256001,399256,1779,Skinny Ankle R.W Brooklyn,Trousers,1010016,Solid,9,Black
399256003,399256,1779,Skinny Ankle R.W Brooklyn,Trousers,1010016,Solid,72,Blue
399256005,399256,1779,Skinny Ankle R.W Brooklyn,Trousers,1010016,Solid,10,White
399256009,399256,1779,Skinny Ankle R.W Brooklyn,Trousers,1010023,Denim,51,Light Pink
399256013,399256,1779,Skinny Ankle R.W Brooklyn,Trousers,1010023,Denim,71,Light Blue
399256018,399256,1722,Skinny Ankle R.W Brooklyn,Trousers,1010023,Denim,72,Blue
399256019,399256,1722,Skinny Ankle R.W Brooklyn,Trousers,1010023,Denim,7,Grey
399256023,399256,1779,Skinny Ankle R.W Brooklyn,Trousers,1010023,Denim,71,Light Blue
399256030,399256,1779,Skinny Ankle R.W Brooklyn,Trousers,1010023,Denim,93,Dark Green
399256032,399256,1722,Skinny Ankle R.W Brooklyn,Trousers,1010023,Denim,73,Dark Blue
399256037,399256,1722,Skinny Ankle R.W Brooklyn,Trousers,1010023,Denim,11,Off White
400285006,400285,1772,Straight R.W,Trousers,1010023,Denim,73,Dark Blue
400285011,400285,1772,Straight R.W,Trousers,1010023,Denim,10,White
400319005,400319,1772,Boyfriend L.W.,Trousers,1010016,Solid,71,Light Blue
400342003,400342,5672,Slim 5pkt Midprice,Trousers,1010016,Solid,9,Black
400456001,400456,6515,LS Body Solid 2PACK,Bodysuit,1010016,Solid,10,White
400901004,400901,3937,KNEE HIGH SOCK,Socks,1010017,Stripe,9,Black
401044004,401044,5961,Cora Dress,Dress,1010016,Solid,9,Black
401044012,401044,5961,Cora Dress,Dress,1010018,Treatment,19,Greenish Khaki
401044019,401044,5961,Cora Dress,Dress,1010001,All over pattern,10,White
401044031,401044,5961,Cora Dress,Dress,1010001,All over pattern,13,Beige
401044032,401044,5961,Cora Dress,Dress,1010016,Solid,53,Dark Pink
403448007,403448,8768,GREG 2-p tanktop BB,Vest top,1010016,Solid,10,White
403490011,403490,8768,ELIAS basic V-neck BB 2-p,T-shirt,1010016,Solid,9,Black
403490012,403490,8768,ELIAS basic V-neck BB 2-p,T-shirt,1010016,Solid,73,Dark Blue
405887035,405887,7920,NORA,Sweater,1010010,Melange,7,Grey
405887037,405887,7920,NORA,Sweater,1010016,Solid,9,Black
406724002,406724,9986,Sunglasses Hendrix,Sunglasses,1010016,Solid,9,Black
407653001,407653,4344,Basic 9-pk studs,Earring,1010016,Solid,5,Gold
407653002,407653,4344,Basic 9-pk studs,Earring,1010016,Solid,3,Silver
407663008,407663,4344,Class Jacob studpk,Earring,1010016,Solid,9,Black
408104012,408104,5731,TD Roger eller TD Poplin 29 by,Shirt,1010016,Solid,71,Light Blue
408649007,408649,3611,Fun Chenille 2p Lounge sock,Socks,1010002,Application/3D,12,Light Beige
408664009,408664,3611,X-mas 2p Heavy Socks,Socks,1010001,All over pattern,8,Dark Grey
408664010,408664,3611,X-mas 2p Heavy Socks,Socks,1010001,All over pattern,13,Beige
408875001,408875,1643,Goldie tank top,Vest top,1010016,Solid,9,Black
408875002,408875,1643,Goldie tank top,Vest top,1010010,Melange,7,Grey
408875017,408875,1643,Goldie tank top,Vest top,1010016,Solid,10,White
408875018,408875,1643,Goldie tank top,Vest top,1010016,Solid,31,Light Orange
408875019,408875,1643,Goldie tank top,Vest top,1010016,Solid,23,Dark Yellow
408875021,408875,1643,Goldie tank top,Vest top,1010016,Solid,10,White
408875030,408875,1643,Goldie tank top,Vest top,1010016,Solid,72,Blue
410549007,410549,7932,Riga PJ,Pyjama set,1010001,All over pattern,8,Dark Grey
411413001,411413,1643,Brooke raw cut ss,T-shirt,1010016,Solid,9,Black
411569001,411569,9986,Tie Basic Solid Conscious,Tie,1010016,Solid,9,Black
412031001,412031,5956,Skinny denim 5 pkt panel,Trousers,1010018,Treatment,9,Black
413707001,413707,1649,Fancy Leggings,Leggings/Tights,1010018,Treatment,8,Dark Grey
413707022,413707,1649,Fancy Leggings,Leggings/Tights,1010018,Treatment,9,Black
413707031,413707,1649,Fancy Leggings,Leggings/Tights,1010016,Solid,9,Black
414102001,414102,9985,Mikael Glove,Gloves,1010016,Solid,9,Black
414102002,414102,9985,Mikael Glove,Gloves,1010016,Solid,8,Dark Grey
416157003,416157,5686,Bruce skinny,Trousers,1010016,Solid,9,Black
417088006,417088,1773,Jacket Trucker,Jacket,1010023,Denim,72,Blue
417951001,417951,3608,Support 20 den 1p tights,Underwear Tights,1010016,Solid,13,Beige
417951005,417951,3608,Support 20 den 1p tights,Underwear Tights,1010016,Solid,9,Black
424468004,424468,8559,Furno Tights,Trousers,1010016,Solid,9,Black
425217006,425217,4242,Leila sarong (1),Other accessories,1010016,Solid,31,Light Orange
426013023,426013,1779,Vintage Ankle H.W,Trousers,1010023,Denim,72,Blue
426013024,426013,1779,Vintage Ankle H.W,Trousers,1010023,Denim,71,Light Blue
426019007,426019,1773,Dungaree Alicia,Dungarees,1010023,Denim,71,Light Blue
426199002,426199,1334,Ellen Shortie Daisy Low 3p,Underwear bottom,1010016,Solid,9,Black
426199021,426199,1339,Ellen Shortie Daisy Low 3p,Underwear bottom,1010017,Stripe,8,Dark Grey
426541040,426541,1747,Morgan Leggings,Leggings/Tights,1010008,Front print,9,Black
427159006,427159,5672,Skinny 5pkt Premiumprice 1,Trousers,1010023,Denim,71,Light Blue
428071011,428071,1643,Ophelia L/S,Top,1010010,Melange,9,Black
428291001,428291,3945,Tigra knitted headband,Hat/beanie,1010016,Solid,9,Black
428291007,428291,3945,Tigra knitted headband,Hat/beanie,1010016,Solid,7,Grey
428291016,428291,3945,Tigra knitted headband,Hat/beanie,1010016,Solid,53,Dark Pink
428454002,428454,3944,Omega bag,Bag,1010016,Solid,17,Yellowish Brown
429313002,429313,1338,Charlotte SP Andes,Bra,1010016,Solid,9,Black
429313006,429313,1338,Charlotte SP Andes,Bra,1010016,Solid,43,Dark Red
429313017,429313,1338,Charlotte SP Andes,Bra,1010020,Contrast,9,Black
429313020,429313,1338,Charlotte SP Andes,Bra,1010016,Solid,42,Red
429322001,429322,1338,Charlotte SP N-Slip Andes,Night gown,1010016,Solid,9,Black
432566001,432566,3608,Net Tight,Underwear Tights,1010016,Solid,9,Black
433444001,433444,2032,Sara s/s 2-pack,T-shirt,1010016,Solid,10,White
436083001,436083,3710,Adhesive Bra,Bra,1010016,Solid,9,Black
436083002,436083,3710,Adhesive Bra,Bra,1010016,Solid,12,Light Beige
436083003,436083,3710,Adhesive bra NEW,Bra,1010016,Solid,31,Light Orange
436261001,436261,3608,Control Top 30 den 1p Tights,Leggings/Tights,1010016,Solid,9,Black
436570023,436570,1920,Moscow Cross Bag,Bag,1010016,Solid,53,Dark Pink
436570025,436570,3209,Moscow Cross Bag,Bag,1010016,Solid,12,Light Beige
437783003,437783,8768,FOLKE funnelneck hoodie BB,Hoodie,1010016,Solid,9,Black
439793010,439793,2032,Jordan,T-shirt,1010016,Solid,9,Black
440811001,440811,5962,Lydon Cardigan,Cardigan,1010016,Solid,9,Black
440811023,440811,5962,Lydon Cardigan,Cardigan,1010010,Melange,7,Grey
441386004,441386,5882,Jonte Slim Jogger 24.99:-,Trousers,1010010,Melange,7,Grey
441386008,441386,5882,Jonte Slim Jogger 24.99:-,Trousers,1010010,Melange,8,Dark Grey
442786001,442786,2031,Issa shorts,Shorts,1010023,Denim,71,Light Blue
442786005,442786,2031,Issa shorts,Shorts,1010023,Denim,73,Dark Blue
442915001,442915,2032,Dina,Trousers,1010016,Solid,9,Black
443262015,443262,5832,Frank Tank,Vest top,1010018,Treatment,9,Black
443262016,443262,5832,Frank Tank,Vest top,1010016,Solid,10,White
443262018,443262,5832,Frank Tank,Vest top,1010016,Solid,93,Dark Green
443696020,443696,8768,DENZEL basic OH BB,Hoodie,1010016,Solid,73,Dark Blue
443696026,443696,8768,BO basic OH BB,Hoodie,1010016,Solid,42,Red
443696043,443696,8768,TP BO basic OH BB,Hoodie,1010016,Solid,8,Dark Grey
443860020,443860,5831,Polo S/S Highline TVP,Polo shirt,1010016,Solid,11,Off White
444325004,444325,1643,Tiffany dress,Dress,1010016,Solid,9,Black
445419001,445419,1641,Leon tee,T-shirt,1010016,Solid,9,Black
445865001,445865,1773,Dungaree Dress,Dungarees,1010016,Solid,71,Light Blue
446224001,446224,1647,Maja Cardigan,Cardigan,1010010,Melange,9,Black
446224002,446224,1647,Maja Cardigan,Cardigan,1010016,Solid,9,Black
446224013,446224,1647,Maja Cardigan,Cardigan,1010010,Melange,6,Light Grey
446224014,446224,1647,Maja Cardigan,Cardigan,1010010,Melange,92,Green
446224016,446224,1647,Maja Cardigan,Cardigan,1010016,Solid,43,Dark Red
446224019,446224,1647,Maja Cardigan,Cardigan,1010010,Melange,81,Light Turquoise
446224026,446224,1647,Maja Cardigan,Cardigan,1010016,Solid,52,Pink
446224043,446224,1647,Maja Cardigan,Cardigan,1010016,Solid,22,Yellow
447201006,447201,4214,Werter 5-p shaftless SB,Socks,1010016,Solid,73,Dark Blue
448262039,448262,5882,Roll up tee (1),T-shirt,1010014,Placement print,73,Dark Blue
448509001,448509,1747,Perrie Slim Mom Denim TRS,Trousers,1010016,Solid,9,Black
448509009,448509,1747,Perrie Slim Mom Denim TRS,Trousers,1010016,Solid,71,Light Blue
448509014,448509,1747,Perrie Slim Mom Denim TRS,Trousers,1010016,Solid,72,Blue
448509017,448509,1747,Perrie Slim Mom Denim TRS,Trousers,1010016,Solid,9,Black
448509018,448509,1747,Perrie Slim Mom Denim TRS,Trousers,1010016,Solid,71,Light Blue
448509020,448509,1747,Perrie Slim Mom Denim TRS,Trousers,1010016,Solid,10,White
448509026,448509,1747,Perrie Slim Mom Denim TRS,Trousers,1010016,Solid,73,Dark Blue
448509027,448509,1747,Perrie Slim Mom Denim TRS,Trousers,1010016,Solid,8,Dark Grey
448509028,448509,1747,Perrie Slim Mom Denim TRS,Trousers,1010016,Solid,71,Light Blue
448509031,448509,1747,Perrie Slim Mom Denim TRS,Trousers,1010023,Denim,12,Light Beige
448515001,448515,1747,Kendall RW Denim TRS,Trousers,1010016,Solid,72,Blue
448515018,448515,1747,Kendall RW Denim TRS,Trousers,1010016,Solid,8,Dark Grey
448515031,448515,1747,Kendall Denim TRS,Trousers,1010016,Solid,72,Blue
448515036,448515,1747,Kendall RW Denim TRS,Trousers,1010016,Solid,8,Dark Grey
449263005,449263,5957,Zero Tee,T-shirt,1010016,Solid,10,White
449263028,449263,5957,Zero Tee,T-shirt,1010016,Solid,73,Dark Blue
449263041,449263,5957,Zero Tee,T-shirt,1010016,Solid,15,Greyish Beige
449263044,449263,5957,Zero Tee,T-shirt,1010016,Solid,43,Dark Red
449897001,449897,5672,Slim 5pkt,Trousers,1010023,Denim,72,Blue
449897018,449897,5672,Slim 5pkt,Trousers,1010023,Denim,72,Blue
450056005,450056,8310,SUPREME cropped,Leggings/Tights,1010016,Solid,83,Dark Turquoise
451290005,451290,8615,Oz SF skinny fit blazer,Blazer,1010010,Melange,6,Light Grey
451380008,451380,5686,Bruce denim,Trousers,1010023,Denim,73,Dark Blue
451744001,451744,3209,Joel straw shopper,Bag,1010016,Solid,10,White
451744018,451744,3209,Joel straw shopper,Bag,1010016,Solid,13,Beige
452516012,452516,8616,Oz trousers,Trousers,1010010,Melange,6,Light Grey
452516016,452516,8616,Oz trousers,Trousers,1010004,Check,8,Dark Grey
452616009,452616,7932,SIVAN 2 PACK,Kids Underwear top,1010016,Solid,9,Black
452618001,452618,3608,Clean Edge 60 den 1p Leggings,Underwear Tights,1010016,Solid,9,Black
452818001,452818,7188,5pk basic R socks,Socks,1010016,Solid,9,Black
453065002,453065,7931,Eivor 7-p shaftless,Socks,1010016,Solid,9,Black
453065003,453065,7931,Eivor 7-p shaftless,Socks,1010016,Solid,10,White
453065011,453065,7931,Eivor 7-p shaftless,Socks,1010016,Solid,51,Light Pink
453065021,453065,7931,Eivor 7-p shaftless,Socks,1010013,Other pattern,10,White
453065033,453065,7931,Eivor 7-p shaftless,Socks,1010013,Other pattern,50,Other Pink
453239037,453239,6565,SLIM FIT: BASIC,Trousers,1010023,Denim,72,Blue
453239039,453239,6565,SLIM FIT: BASIC,Trousers,1010023,Denim,73,Dark Blue
453258007,453258,5283,Chuck Denim jkt (1),Jacket,1010023,Denim,71,Light Blue
453272029,453272,4210,SB TRUNKS,Swimwear bottom,1010001,All over pattern,81,Light Turquoise
453358001,453358,3509,Dalia hip belt,Belt,1010016,Solid,9,Black
453358011,453358,3509,Dalia hip belt,Belt,1010016,Solid,32,Orange
453585009,453585,3509,Sassy 3-pack hip belt,Belt,1010016,Solid,22,Yellow
453585014,453585,3509,Sassy 3-pack hip belt,Belt,1010016,Solid,11,Off White
453585016,453585,3509,Sassy 3-pack hip belt,Belt,1010016,Solid,9,Black
454199002,454199,1545,Jackie coat,Jacket,1010010,Melange,6,Light Grey
455832001,455832,1338,Charlotte Soft  Body,Underwear body,1010016,Solid,9,Black
456163009,456163,1676,Woody (1),Hoodie,1010016,Solid,43,Dark Red
456163022,456163,1676,Woody (1),Hoodie,1010016,Solid,13,Beige
456163030,456163,1676,Woody,Hoodie,1010016,Solid,12,Light Beige
456163031,456163,1676,Woody,Hoodie,1010016,Solid,10,White
456163048,456163,1676,Woody,Hoodie,1010016,Solid,9,Black
456163049,456163,1676,Woody,Hoodie,1010016,Solid,12,Light Beige
456163050,456163,1676,Woody,Hoodie,1010010,Melange,7,Grey
456163053,456163,1676,Woody,Hoodie,1010016,Solid,33,Dark Orange
456163060,456163,1676,Woody hoodie,Hoodie,1010016,Solid,9,Black
456163062,456163,1676,Woody(1),Hoodie,1010010,Melange,7,Grey
456163063,456163,1676,Woody,Hoodie,1010016,Solid,13,Beige
456163070,456163,1676,Woody(1),Hoodie,1010016,Solid,11,Off White
456163083,456163,1676,Woody(1),Hoodie,1010016,Solid,11,Off White
456163085,456163,1676,Woody(1),Hoodie,1010016,Solid,62,Purple
456163086,456163,1676,Woody(1),Hoodie,1010016,Solid,93,Dark Green
457466002,457466,3608,Control Top 15 den 1p Tights,Underwear Tights,1010016,Solid,9,Black
457722013,457722,1642,Axel fancy denim shorts (1),Shorts,1010018,Treatment,10,White
457892003,457892,1676,Fox (1),Leggings/Tights,1010016,Solid,9,Black
458032003,458032,3529,WILDER,Boots,1010016,Solid,9,Black
458239001,458239,1676,Tess CN Unique,Dress,1010016,Solid,9,Black
458239017,458239,1676,Tess,Dress,1010017,Stripe,12,Light Beige
458393001,458393,7930,SERENA 2p tank,Vest top,1010016,Solid,9,Black
458393012,458393,7930,Serena Tank 2PACK,Vest top,1010016,Solid,9,Black
458428033,458428,5683,Cobra Constructed,Trousers,1010023,Denim,8,Dark Grey
458428045,458428,5683,Cobra Constructed,Trousers,1010023,Denim,8,Dark Grey
458543001,458543,4242,Lazer Razer Push Up,Bikini top,1010016,Solid,9,Black
458543005,458543,4242,Lazer Razer Push Up,Bikini top,1010016,Solid,10,White
458543009,458543,4242,Lazer Razer Push Up,Bikini top,1010016,Solid,9,Black
458882004,458882,1547,Gardenia Shirt (1),Shirt,1010001,All over pattern,9,Black
458924002,458924,1636,Pablo round neck,Top,1010016,Solid,9,Black
458924011,458924,1636,Pablo round neck,Top,1010016,Solid,52,Pink
458924013,458924,1636,Pablo round neck,Top,1010016,Solid,73,Dark Blue
458924016,458924,1636,Pablo round neck,Top,1010016,Solid,13,Beige
458925003,458925,1636,Javier,Top,1010016,Solid,31,Light Orange
459428001,459428,5957,Jerry Hood,Jacket,1010016,Solid,9,Black
461327006,461327,5831,Rollerneck Charlie TVP,Sweater,1010010,Melange,7,Grey
461327008,461327,5831,Rollerneck Charlie TVP,Sweater,1010010,Melange,12,Light Beige
462435021,462435,6515,6P Tanktopbody pack,Bodysuit,1010016,Solid,73,Dark Blue
463970010,463970,1334,Greta Hipster Ch. (Poppy) L 3p,Underwear bottom,1010016,Solid,9,Black
463970031,463970,1334,Greta Hipster Ch. (Poppy) L 3p,Underwear bottom,1010016,Solid,43,Dark Red
464277014,464277,1334,Greta Shortie (Daisy Mid) 3p,Underwear bottom,1010016,Solid,8,Dark Grey
464297007,464297,1334,Greta Thong Mynta Low 3p,Underwear bottom,1010014,Placement print,9,Black
464297021,464297,1334,Greta Thong Mynta Low 3p,Underwear bottom,1010016,Solid,8,Dark Grey
464297030,464297,1334,Greta Thong Mynta Low 3p,Underwear bottom,1010016,Solid,43,Dark Red
464297033,464297,1334,Greta Thong Mynta Low 3p,Underwear bottom,1010001,All over pattern,9,Black
464454011,464454,1444,TANJA SKIRT,Skirt,1010001,All over pattern,51,Light Pink
464679010,464679,3710,Kim 2p padded BIG,Bra,1010010,Melange,8,Dark Grey
464679012,464679,3710,Kim 2p padded BIG,Bra,1010010,Melange,8,Dark Grey
464908002,464908,1334,Liza Thong Low (Malva) 3pk,Underwear bottom,1010016,Solid,9,Black
464908037,464908,1334,Liza Thong Low (Malva) 3pk,Underwear bottom,1010016,Solid,73,Dark Blue
464927008,464927,1334,Ivory Ch. braz. Low Acacia 3pk,Underwear bottom,1010020,Contrast,8,Dark Grey
464927018,464927,1334,Ivory Ch. braz. Low Acacia 3pk,Underwear bottom,1010016,Solid,31,Light Orange
465655010,465655,1334,Ginger Thong Maple Low 3p,Underwear bottom,1010016,Solid,9,Black
465655016,465655,1334,Ginger Thong Maple Low 3p,Underwear bottom,1010016,Solid,9,Black
465655019,465655,1334,Ginger Thong Maple Low 3p,Underwear bottom,1010016,Solid,9,Black
465655022,465655,1334,Ginger Thong Maple Low 3p,Underwear bottom,1010016,Solid,73,Dark Blue
465655024,465655,1334,Ginger Thong Maple Low 3p,Underwear bottom,1010016,Solid,51,Light Pink
467738002,467738,7389,Aiden Belt,Belt,1010016,Solid,9,Black
468480002,468480,1773,Mom Shorts,Shorts,1010023,Denim,7,Grey
468480015,468480,1773,Mom Shorts,Shorts,1010023,Denim,71,Light Blue
468480031,468480,1773,Vintage H.W Shorts,Shorts,1010023,Denim,9,Black
469021001,469021,9985,Harry Herringbone,Scarf,1010010,Melange,8,Dark Grey
469039019,469039,3527,Henrik ballerina,Ballerinas,1010016,Solid,9,Black
469039032,469039,3527,Henrik ballerina,Ballerinas,1010010,Melange,7,Grey
469039035,469039,3527,Henrik ballerina,Ballerinas,1010016,Solid,73,Dark Blue
469137001,469137,1636,Juan lace strap top,Top,1010016,Solid,9,Black
469137015,469137,1636,Juan lace strap top,Top,1010016,Solid,92,Green
469137016,469137,1636,Juan lace strap top,Top,1010001,All over pattern,9,Black
469137017,469137,1636,Juan lace strap top,Top,1010016,Solid,73,Dark Blue
469137018,469137,1636,Juan lace strap top,Top,1010016,Solid,33,Dark Orange
469562002,469562,2031,Skinny denim (1),Trousers,1010023,Denim,72,Blue
469562006,469562,2031,Skinny denim (1),Trousers,1010023,Denim,9,Black
469562013,469562,2031,Skinny denim (1),Trousers,1010023,Denim,7,Grey
469562048,469562,2031,Skinny denim (1),Trousers,1010023,Denim,73,Dark Blue
469562068,469562,2031,Skinny denim (1),Trousers,1010023,Denim,9,Black
469658009,469658,1334,Spice Girl 3pk hipster,Underwear bottom,1010020,Contrast,9,Black
470111002,470111,1909,MC Gyda blouse,Blouse,1010016,Solid,9,Black
470167001,470167,9985,Coski Conscious Scarf,Scarf,1010010,Melange,6,Light Grey
470167002,470167,9985,Scarf Coski Conscious,Scarf,1010010,Melange,8,Dark Grey
470636064,470636,1344,Ivy jumpsuit W,Jumpsuit/Playsuit,1010001,All over pattern,63,Dark Purple
470789001,470789,1339,OP Brazilian 2p Low (Acacia),Underwear bottom,1010016,Solid,9,Black
470789016,470789,1334,2p OP Brazilian Low (Acacia),Underwear bottom,1010016,Solid,33,Dark Orange
470789018,470789,1334,2p OP Brazilian Low (Acacia),Underwear bottom,1010001,All over pattern,9,Black
470789019,470789,1339,OP Brazilian 2p Low (Acacia),Underwear bottom,1010016,Solid,12,Light Beige
470789028,470789,1339,OP Brazilian 2p Low (Acacia),Underwear bottom,1010001,All over pattern,9,Black
470789030,470789,1339,OP Brazilian 2p Low (Acacia),Underwear bottom,1010016,Solid,17,Yellowish Brown
470985003,470985,3828,Vaughan sneaker,Sneakers,1010016,Solid,10,White
470985009,470985,3828,Vaughan sneaker,Sneakers,1010016,Solid,21,Light Yellow
470985010,470985,3828,Vaughan sneaker,Sneakers,1010016,Solid,32,Orange
471566006,471566,3040,OL STAFFAN PQ loafer,Sneakers,1010016,Solid,43,Dark Red
471714005,471714,5690,Roy Shorts,Shorts,1010016,Solid,9,Black
471714014,471714,5690,Roy Shorts,Shorts,1010016,Solid,73,Dark Blue
471714036,471714,5690,Roy Shorts,Shorts,1010016,Solid,19,Greenish Khaki
472755002,472755,8560,Ben runner gloves,Gloves,1010016,Solid,9,Black
473507001,473507,3209,Lindsay shopper,Bag,1010016,Solid,9,Black
473954006,473954,1339,OP Cheeky hipster 2p,Underwear bottom,1010016,Solid,9,Black
473954008,473954,1339,OP Cheeky hipster 2p,Unknown,1010016,Solid,9,Black
